ID_Transaccion;Edad;Numero_items_comprados;Ingreso_mensual;Genero;Gasto_total
TXN605;26;15;3700;Masculino;2380,595734
TXN606;59;6;2206;Masculino;1854,368511
TXN607;57;12;16971;Femenino;6500,52952
TXN608;29;3;12204;Masculino;2976,878221
TXN609;31;4;2181;Femenino;9274,054941
TXN610;23;5;18081;Femenino;4630,38326
TXN611;41;11;2830;Masculino;2848,400179
TXN612;29;13;6399;Femenino;4634,437873
TXN613;20;3;29062;Femenino;9905,662862
TXN614;42;12;13099;Femenino;3225,817922
TXN615;24;15;3151;Masculino;1929,533055
TXN616;57;5;29305;Femenino;8055,703492
TXN617;27;10;21071;Masculino;7082,060671
TXN618;44;14;6860;Femenino;4246,034975
TXN619;45;9;7111;Masculino;2624,369302
TXN620;29;2;15337;Masculino;3602,384332
TXN621;52;5;21595;Femenino;6770,778402
TXN622;60;2;23971;Masculino;5879,967981
TXN623;23;6;3274;Masculino;1834,833291
TXN624;24;14;22348;Femenino;9551,193702
TXN625;34;5;27706;Masculino;5790,953933
TXN626;37;3;22825;Femenino;12266,35773
TXN627;42;11;3869;Femenino;8101,537428
TXN628;35;7;21864;Masculino;4551,339841
TXN629;25;7;9123;Femenino;3325,766488
TXN630;54;3;18959;Femenino;3878,91689
TXN631;25;3;27579;Masculino;6270,149097
TXN632;39;9;28646;Masculino;6704,124923
TXN633;58;3;22000;Femenino;4861,040688
TXN634;56;12;16641;Femenino;3725,89718
TXN635;48;8;15151;Femenino;9577,646864
TXN636;33;8;2230;Femenino;1531,873064
TXN637;43;14;6059;Femenino;3885,324663
TXN638;29;12;9153;Femenino;10642,0165
TXN639;33;4;27821;Femenino;5342,842034
TXN640;34;13;3711;Femenino;5374,25253
TXN641;49;13;5823;Masculino;4210,876973
TXN642;29;4;24215;Femenino;5202,209272
TXN643;33;2;29529;Femenino;5520,097188
TXN644;51;2;3079;Masculino;6401,928502
TXN645;51;8;2067;Femenino;7689,892935
TXN646;29;11;11703;Masculino;4282,493902
TXN647;35;15;28207;Masculino;12209,54938
TXN648;29;11;13579;Masculino;3411,33405
TXN649;43;4;15394;Masculino;8401,368278
TXN650;49;8;21921;Masculino;5747,795457
TXN651;59;9;24657;Masculino;8808,264138
TXN652;57;4;15219;Masculino;3636,360741
TXN653;35;12;8949;Masculino;5462,823021
TXN654;35;10;10834;Masculino;5585,27708
TXN655;54;14;19642;Femenino;5979,082187
TXN656;55;7;11246;Femenino;2867,578726
TXN657;22;2;28102;Masculino;13127,73673
TXN658;41;12;26185;Masculino;6041,925232
TXN659;31;11;17267;Masculino;11891,04901
TXN660;52;7;16156;Femenino;11451,11333
TXN661;47;15;12486;Femenino;6825,371154
TXN662;33;8;29279;Femenino;10272,10626
TXN663;52;3;3110;Femenino;1412,574932
TXN664;30;7;11268;Masculino;2898,799222
TXN665;38;6;6711;Masculino;2457,705629
TXN666;28;14;13548;Masculino;7112,537902
TXN667;22;8;6064;Femenino;1846,253587
TXN668;27;12;27391;Masculino;5751,431233
TXN669;42;11;19414;Masculino;6174,89646
TXN670;40;3;20143;Femenino;4207,079869
TXN671;28;7;26550;Femenino;9950,165989
TXN672;49;3;19174;Masculino;4898,162999
TXN673;32;6;17751;Femenino;3732,956635
TXN674;41;3;25714;Masculino;5083,461261
TXN675;58;8;6055;Masculino;2630,16002
TXN676;35;13;25945;Femenino;4999,984177
TXN677;38;4;26277;Femenino;9740,59391
TXN678;40;5;26048;Femenino;6793,740647
TXN679;26;7;16819;Femenino;4171,469822
TXN680;22;2;19448;Femenino;6280,111827
TXN681;45;7;27917;Masculino;5784,264708
TXN682;41;13;18328;Femenino;5146,261367
TXN683;41;3;16978;Masculino;11847,40705
TXN684;23;9;28479;Femenino;6364,376818
TXN685;24;8;24784;Femenino;5358,846781
TXN686;53;15;25122;Masculino;5700,200062
TXN687;55;8;29881;Femenino;6710,246701
TXN688;34;4;29169;Femenino;4998,261738
TXN689;24;2;8808;Femenino;2689,653849
TXN690;40;14;16973;Femenino;6337,362017
TXN691;21;14;7350;Femenino;2342,502971
TXN692;25;9;2215;Masculino;9530,067429
TXN693;45;13;11943;Femenino;3120,315364
TXN694;20;7;24520;Masculino;5384,077278
TXN695;36;8;4989;Masculino;5871,482136
TXN696;35;11;10115;Masculino;3222,522469
TXN697;40;2;24328;Masculino;5413,764563
TXN698;29;1;23118;Femenino;6900,614941
TXN699;28;12;10823;Femenino;3170,380219
TXN700;27;4;24287;Femenino;4793,773159
TXN701;29;1;3024;Masculino;3270,387833
TXN702;36;6;25659;Femenino;5557,916527
TXN703;60;12;24629;Masculino;5389,932927
TXN704;42;11;11344;Masculino;4289,26284
TXN705;22;13;9178;Masculino;3388,649424
TXN706;35;2;22424;Masculino;7017,767373
TXN707;23;11;27427;Femenino;10067,93676
TXN708;52;5;7434;Femenino;3805,365746
TXN709;57;3;22678;Masculino;7271,409704
TXN710;34;15;23741;Femenino;6625,287254
TXN711;45;8;8081;Femenino;8724,666298
TXN712;56;10;16369;Masculino;8869,482538
TXN713;32;11;9314;Femenino;2511,216251
TXN714;27;8;19872;Femenino;3903,643761
TXN715;38;10;8261;Femenino;7043,896951
TXN716;35;12;2197;Femenino;2526,568711
TXN717;26;11;15391;Masculino;10189,46272
TXN718;24;10;27987;Femenino;13380,3631
TXN719;29;8;18145;Masculino;8810,769296
TXN720;46;7;23920;Masculino;8603,68888
TXN721;43;11;11561;Masculino;3789,582061
TXN722;44;11;17973;Femenino;3981,202714
TXN723;57;3;26679;Femenino;7762,201333
TXN724;58;3;14607;Femenino;5805,43967
TXN725;35;3;22422;Femenino;12196,973
TXN726;25;8;18526;Femenino;11722,3553
TXN727;29;8;2262;Femenino;1359,250165
TXN728;53;8;25409;Masculino;5516,05962
TXN729;28;7;13172;Masculino;4954,587459
TXN730;54;6;3620;Masculino;3714,112009
TXN731;36;5;8643;Femenino;2111,951042
TXN732;41;5;25788;Femenino;4750,555347
TXN733;38;3;21374;Femenino;10413,74183
TXN734;41;9;23943;Masculino;7348,5955
TXN735;28;2;24093;Femenino;4523,216403
TXN736;47;5;21246;Femenino;4220,90319
TXN737;39;8;20578;Masculino;5558,741908
TXN738;24;13;26996;Masculino;10373,01894
TXN739;32;4;22746;Masculino;4956,075265
TXN740;24;1;23396;Femenino;6723,582057
TXN741;45;11;10155;Masculino;3027,482702
TXN742;56;14;28139;Masculino;6997,550481
TXN743;58;15;5709;Femenino;10401,41692
TXN744;60;3;26663;Femenino;5569,328135
TXN745;24;10;16604;Femenino;5258,135856
TXN746;22;14;21293;Masculino;10965,97152
TXN747;43;11;3986;Masculino;4715,883787
TXN748;40;12;7328;Masculino;6267,127592
TXN749;33;1;18173;Masculino;4455,292437
TXN750;59;5;12158;Masculino;3391,840664
TXN751;21;6;17842;Masculino;8685,118625
TXN752;60;11;22257;Masculino;9907,411807
TXN753;21;11;17986;Masculino;7812,235717
TXN754;40;1;12784;Femenino;7575,331288
TXN755;36;9;11313;Masculino;8023,804656
TXN756;60;5;21060;Femenino;4188,515608
TXN757;60;14;26636;Femenino;5521,998518
TXN758;48;11;21993;Masculino;8285,98673
TXN759;39;6;14956;Femenino;11245,10795
TXN760;27;12;13660;Masculino;5282,858396
TXN761;36;13;3244;Femenino;1908,650942
TXN762;38;7;24741;Femenino;6483,015003
TXN763;43;15;28851;Femenino;12013,63394
TXN764;46;15;29588;Masculino;6302,676632
TXN765;32;15;27660;Masculino;6473,758376
TXN766;30;9;16217;Masculino;11876,38899
TXN767;57;2;19371;Femenino;3915,49148
TXN768;38;12;7237;Masculino;6161,595522
TXN769;20;1;15743;Femenino;3285,132523
TXN770;23;7;13861;Femenino;5600,297048
TXN771;42;2;26551;Femenino;5430,190963
TXN772;28;7;22050;Femenino;5247,607748
TXN773;26;9;13914;Masculino;7033,12878
TXN774;22;12;19896;Femenino;4286,097577
TXN775;58;13;16111;Femenino;6213,98572
TXN776;26;4;28664;Masculino;5587,961645
TXN777;27;14;20531;Masculino;6407,468723
TXN778;55;15;7589;Femenino;5133,582528
TXN779;51;14;17836;Masculino;4561,804162
TXN780;37;8;10973;Femenino;4531,647037
TXN781;22;12;13066;Femenino;7924,329672
TXN782;27;10;28514;Masculino;12045,77192
TXN783;32;14;13491;Femenino;4571,849869
TXN784;28;11;18969;Femenino;5146,511855
TXN785;59;15;7541;Femenino;9021,314048
TXN786;31;6;14897;Femenino;6858,694169
TXN787;52;15;10364;Femenino;4785,110657
TXN788;36;14;13908;Masculino;4211,979216
TXN789;29;5;11402;Masculino;4135,443006
TXN790;29;3;7503;Masculino;7167,263209
TXN791;36;1;15102;Masculino;4333,781639
TXN792;52;3;29227;Masculino;5774,732782
TXN793;23;6;18362;Masculino;5082,726841
TXN794;50;9;28956;Masculino;5906,756461
TXN795;42;8;8189;Masculino;7391,863402
TXN796;27;12;15949;Masculino;3978,803542
TXN797;23;1;9538;Femenino;3128,733027
TXN798;30;3;11376;Femenino;4329,107844
TXN799;59;9;15119;Femenino;11475,46729
TXN800;49;9;15442;Femenino;7321,364339
TXN801;40;12;27550;Femenino;5524,107479
TXN802;58;5;9745;Femenino;3649,030149
TXN803;42;15;13383;Femenino;7156,543121
TXN804;52;6;22243;Masculino;7298,328888
TXN805;37;8;11654;Femenino;6510,181635
TXN806;33;15;5644;Masculino;2585,868968
TXN807;24;1;28131;Masculino;8961,108492
TXN808;42;7;9481;Masculino;3362,483749
TXN809;56;9;23161;Masculino;9838,297679
TXN810;39;9;5449;Femenino;8357,654742
TXN811;25;2;2717;Femenino;9164,339404
TXN812;43;6;11807;Femenino;4526,949704
TXN813;35;9;15594;Masculino;4326,39689
TXN814;47;2;21730;Masculino;5143,039499
TXN815;55;3;20086;Femenino;8854,543692
TXN816;55;9;7486;Masculino;10476,23754
TXN817;49;3;17460;Masculino;7317,306011
TXN818;42;15;22630;Masculino;11357,01085
TXN819;40;13;16797;Femenino;4186,507023
TXN820;28;1;18130;Masculino;5602,317742
TXN821;42;1;21593;Femenino;7590,940093
TXN822;60;4;11482;Masculino;9439,365508
TXN823;57;3;29999;Masculino;12144,02293
TXN824;54;1;24952;Femenino;9339,792358
TXN825;34;12;17330;Femenino;3723,271956
TXN826;32;12;24513;Masculino;6849,917739
TXN827;23;10;27433;Femenino;5763,595659
TXN828;33;3;29246;Femenino;6990,284996
TXN829;28;3;22869;Masculino;10781,7112
TXN830;51;14;21551;Femenino;8377,738973
TXN831;57;6;29381;Masculino;5620,217739
TXN832;35;14;24322;Masculino;13171,39203
TXN833;32;15;7439;Femenino;2307,476917
TXN834;26;14;15779;Femenino;5282,881923
TXN835;20;9;17669;Femenino;3859,990537
TXN836;34;7;5888;Femenino;3727,719449
TXN837;23;1;27177;Femenino;6645,446331
TXN838;44;15;2441;Masculino;2463,275232
TXN839;51;3;20237;Femenino;10248,80264
TXN840;56;3;25264;Masculino;5054,639778
TXN841;56;8;14750;Femenino;8216,144762
TXN842;41;11;11599;Masculino;6855,945381
TXN843;51;15;24883;Masculino;5598,198985
TXN844;56;1;27573;Masculino;6310,328146
TXN845;29;7;13291;Masculino;3699,886191
TXN846;56;9;19437;Masculino;4492,632519
TXN847;59;4;25502;Masculino;7633,469206
TXN848;23;4;20318;Femenino;3892,25155
TXN849;59;2;7297;Femenino;2159,68631
TXN850;52;14;15369;Masculino;5033,047016
TXN851;25;6;25683;Femenino;11047,25569
TXN852;23;2;26269;Masculino;5176,731055
TXN853;26;2;17746;Femenino;7139,216069
TXN854;37;13;22187;Masculino;8471,493737
TXN855;33;10;22852;Masculino;4924,379687
TXN856;44;6;26297;Masculino;13066,41464
TXN857;55;13;2347;Femenino;1942,599488
TXN858;26;12;3553;Masculino;3047,266089
TXN859;46;4;27642;Femenino;6835,419264
TXN860;21;6;17527;Femenino;3861,58872
TXN861;38;5;29333;Femenino;11576,64069
TXN862;23;15;5393;Masculino;7304,949527
TXN863;32;5;16972;Femenino;3446,42295
TXN864;35;2;4231;Masculino;8060,516506
TXN865;28;15;7411;Femenino;2427,784908
TXN866;31;8;5369;Masculino;2638,581692
TXN867;55;6;29111;Masculino;13753,03499
TXN868;32;8;10453;Masculino;3620,807048
TXN869;24;4;24673;Femenino;5634,196036
TXN870;60;7;6015;Femenino;2584,871487
TXN871;50;3;13743;Masculino;7990,130726
TXN872;33;8;11852;Femenino;3153,186328
TXN873;41;8;8838;Masculino;3717,394043
TXN874;44;7;12352;Femenino;2894,413431
TXN875;33;9;21861;Femenino;5924,879641
TXN876;36;15;11568;Femenino;3673,362186
TXN877;32;11;14431;Masculino;3553,654709
TXN878;33;2;12853;Masculino;6654,300637
TXN879;53;15;4103;Femenino;8331,060915
TXN880;46;13;29802;Masculino;9793,627148
TXN881;39;8;19614;Masculino;4991,275039
TXN882;60;12;2926;Femenino;6668,125969
TXN883;51;8;9079;Masculino;3541,58725
TXN884;37;12;16598;Femenino;11593,47741
TXN885;38;12;13552;Masculino;5245,762592
TXN886;49;2;9008;Femenino;2650,44025
TXN887;36;12;14687;Masculino;8636,294036
TXN888;28;1;9303;Masculino;2512,211464
TXN889;38;7;3356;Femenino;9625,439627
TXN890;57;11;8407;Femenino;3527,826806
TXN891;23;3;3671;Femenino;9312,503829
TXN892;49;15;9620;Femenino;4070,844546
TXN893;34;13;17590;Femenino;8670,54534
TXN894;43;5;9944;Masculino;3786,655009
TXN895;28;10;27166;Femenino;6926,406263
TXN896;49;3;4964;Femenino;1915,793083
TXN897;24;4;26159;Masculino;8779,182297
TXN898;27;15;6774;Masculino;2595,196892
TXN899;40;3;2372;Femenino;7477,970348
TXN900;37;12;29060;Femenino;10439,20682
TXN901;35;10;23466;Masculino;5320,34104
TXN902;49;2;8341;Masculino;10322,60792
TXN903;38;9;18675;Masculino;5274,677457
TXN904;35;2;2094;Masculino;9240,157107
TXN905;50;5;7909;Masculino;2834,524908
TXN906;35;4;28875;Femenino;6985,154665
TXN907;30;1;8598;Femenino;3974,299949
TXN908;48;14;20888;Masculino;4711,610166
TXN909;52;10;13293;Masculino;3527,178921
TXN910;38;9;21130;Femenino;6850,285518
TXN911;47;13;14169;Masculino;4842,263821
TXN912;33;2;27706;Masculino;5234,896637
TXN913;24;15;9366;Masculino;3062,484358
TXN914;26;9;27339;Masculino;5958,865915
TXN915;48;2;19728;Masculino;4572,74306
TXN916;54;15;3675;Femenino;2517,02253
TXN917;48;10;17974;Femenino;4990,180329
TXN918;23;14;12154;Masculino;9669,601014
TXN919;40;3;18713;Masculino;4103,549892
TXN920;34;2;8128;Masculino;7315,415275
TXN921;47;15;29553;Femenino;5777,194748
TXN922;60;13;10530;Masculino;9568,241437
TXN923;21;7;10203;Masculino;3003,334217
TXN924;52;2;16984;Masculino;3884,309208
TXN925;53;7;18392;Femenino;7408,151981
TXN926;32;6;26449;Masculino;5445,87575
TXN927;44;3;24155;Masculino;12691,34208
TXN928;47;3;24721;Masculino;5882,824932
TXN929;37;10;7915;Masculino;6279,042528
TXN930;60;15;15866;Femenino;8810,48917
TXN931;34;8;25605;Masculino;6975,381742
TXN932;55;2;7594;Masculino;7194,000204
TXN933;45;13;18261;Femenino;4198,681088
TXN934;28;3;19368;Masculino;3930,368127
TXN935;38;9;3170;Femenino;9227,771306
TXN936;48;11;10160;Femenino;7717,81905
TXN937;50;3;6269;Masculino;2126,851687
TXN938;48;10;25534;Masculino;8917,766392
TXN939;60;2;25983;Femenino;5922,266535
TXN940;20;14;22639;Femenino;9557,00905
TXN941;42;15;14738;Femenino;7336,461952
TXN942;31;10;6659;Masculino;6243,665686
TXN943;47;5;10342;Masculino;9179,748694
TXN944;51;15;29287;Masculino;7739,822361
TXN945;35;10;3228;Masculino;9714,923438
TXN946;44;12;29856;Femenino;12108,16885
TXN947;55;7;21813;Masculino;6399,036572
TXN948;28;1;20816;Femenino;3871,819759
TXN949;33;8;17995;Masculino;7658,513074
TXN950;33;7;26865;Masculino;5310,348101
TXN951;48;11;17562;Masculino;7767,260755
TXN952;34;7;23184;Femenino;5562,33015
TXN953;21;10;22296;Masculino;6405,109413
TXN954;48;3;25169;Masculino;13056,3561
TXN955;42;7;9117;Masculino;4589,302056
TXN956;52;12;28597;Femenino;7388,306932
TXN957;58;13;11306;Masculino;7016,892612
TXN958;57;9;28144;Masculino;5779,487908
TXN959;23;8;5055;Masculino;3154,18305
TXN960;40;12;16122;Femenino;3546,87363
TXN961;25;6;3767;Femenino;1546,113288
TXN962;23;6;7459;Masculino;4220,249872
TXN963;45;13;8366;Femenino;6264,097861
TXN964;31;6;21851;Masculino;4695,878548
TXN965;47;8;19685;Masculino;4560,480483
TXN966;45;9;5638;Femenino;2637,387792
TXN967;38;4;21473;Femenino;8984,963814
TXN968;54;4;21799;Femenino;5886,631058
TXN969;44;10;8292;Femenino;4971,207491
TXN970;43;9;8210;Femenino;2377,148456
TXN971;38;10;26275;Femenino;4992,126075
TXN972;57;5;16491;Femenino;11603,52009
TXN973;48;14;18508;Masculino;8215,757897
TXN974;34;5;21279;Masculino;4974,598018
TXN975;25;1;12546;Femenino;2844,33717
TXN976;48;9;13396;Femenino;11003,30443
TXN977;58;14;16751;Femenino;12060,08437
TXN978;26;14;26527;Masculino;9029,205564
TXN979;23;11;25366;Masculino;7927,521257
TXN980;20;10;26122;Femenino;5141,012838
TXN981;27;12;5895;Masculino;3567,901588
TXN982;47;5;10321;Femenino;7477,891804
TXN983;28;6;25509;Femenino;4733,636779
TXN984;45;10;14815;Masculino;4755,543052
TXN985;40;12;4341;Femenino;1945,457108
TXN986;29;6;6014;Femenino;1854,547553
TXN987;37;10;4110;Masculino;2158,517109
TXN988;56;15;4393;Masculino;6053,202289
TXN989;23;8;19354;Masculino;4236,963452
TXN990;25;10;10729;Masculino;3167,046176
TXN991;41;15;3643;Femenino;2202,715806
TXN992;45;12;15552;Femenino;11495,38063
TXN993;59;14;28814;Masculino;12523,00418
TXN994;41;6;2584;Masculino;1705,104732
TXN995;31;12;7117;Masculino;7464,301448
TXN996;25;10;13460;Masculino;8267,059772
TXN997;22;4;21798;Masculino;4736,987529
TXN998;43;11;12073;Masculino;5119,251987
TXN999;23;14;14776;Masculino;4843,483968
TXN1000;34;14;14506;Masculino;4218,296402
TXN1001;41;3;21820;Femenino;5161,915968
TXN1002;60;12;6091;Femenino;4861,203153
TXN1003;34;11;27090;Masculino;6214,184329
TXN1004;30;7;12860;Masculino;3731,559105
TXN1005;35;12;3246;Femenino;6655,675995
TXN1006;47;1;21580;Femenino;7750,677417
TXN1007;51;2;10401;Masculino;2849,185953
TXN1008;33;2;24846;Femenino;12532,56402
TXN1009;40;15;14041;Femenino;7261,084901
TXN1010;49;12;14074;Masculino;7495,5725
TXN1011;29;7;12283;Masculino;3247,874504
TXN1012;41;6;12222;Masculino;3156,223394
TXN1013;45;12;11471;Femenino;6539,832511
TXN1014;56;10;7424;Masculino;2904,110711
TXN1015;25;8;7879;Masculino;3055,167256
TXN1016;58;1;27252;Masculino;13215,8193
TXN1017;22;11;2563;Masculino;4295,762025
TXN1018;41;9;11755;Femenino;6435,556542
TXN1019;60;10;21689;Masculino;5976,109635
TXN1020;46;9;28101;Femenino;11593,43832
TXN1021;57;15;26868;Femenino;11647,39438
TXN1022;52;8;7149;Femenino;5760,401595
TXN1023;40;9;3106;Masculino;2015,003854
TXN1024;35;8;17435;Femenino;3846,298566
TXN1025;34;3;2066;Femenino;7430,609735
TXN1026;39;5;25067;Masculino;8638,919455
TXN1027;52;4;25553;Femenino;9585,733894
TXN1028;51;5;5211;Femenino;1732,523918
TXN1029;26;12;29780;Masculino;8503,738551
TXN1030;54;4;21656;Masculino;4781,960656
TXN1031;51;12;29186;Femenino;10528,07172
TXN1032;22;8;2353;Masculino;3388,258847
TXN1033;54;11;11855;Femenino;4635,052264
TXN1034;32;9;5050;Femenino;2128,663179
TXN1035;37;8;13213;Masculino;8272,388638
TXN1036;32;2;25091;Masculino;9628,259854
TXN1037;38;3;20700;Masculino;5460,295294
TXN1038;49;14;4922;Femenino;3215,873851
TXN1039;53;13;4829;Femenino;2062,283736
TXN1040;57;6;18431;Femenino;10201,18351
TXN1041;38;14;26185;Masculino;6508,812123
TXN1042;42;11;20481;Masculino;8331,672538
TXN1043;21;8;24094;Femenino;7120,907754
TXN1044;44;3;24048;Femenino;4494,244784
TXN1045;31;15;2527;Masculino;8236,155742
TXN1046;57;9;9367;Femenino;4519,784586
TXN1047;32;13;24872;Masculino;10182,46616
TXN1048;26;2;27320;Masculino;5689,62896
TXN1049;45;15;16764;Masculino;9274,928084
TXN1050;22;13;22369;Masculino;12703,68669
TXN1051;26;7;20339;Masculino;4810,337575
TXN1052;34;3;26381;Femenino;4977,065115
TXN1053;50;13;9797;Femenino;2835,253105
TXN1054;30;2;2804;Femenino;4797,715414
TXN1055;34;7;9190;Femenino;7367,066422
TXN1056;41;1;28591;Masculino;8852,632882
TXN1057;20;2;20719;Masculino;5168,426592
TXN1058;57;1;10318;Masculino;2985,201241
TXN1059;40;14;11274;Masculino;11069,30774
TXN1060;20;15;24247;Femenino;5091,089881
TXN1061;45;6;6148;Femenino;3643,480665
TXN1062;52;12;7207;Femenino;4263,91762
TXN1063;59;12;22416;Masculino;8641,852005
TXN1064;24;6;15293;Femenino;6789,642732
TXN1065;53;2;18829;Masculino;5686,190155
TXN1066;56;6;4474;Femenino;8258,843575
TXN1067;59;9;23546;Femenino;6642,067851
TXN1068;31;2;21840;Femenino;4009,505869
TXN1069;54;4;6794;Femenino;2009,146026
TXN1070;43;13;9992;Masculino;3358,621205
TXN1071;39;15;13537;Masculino;4345,203371
TXN1072;24;2;12805;Femenino;9145,994466
TXN1073;30;7;14053;Masculino;8342,84994
TXN1074;35;5;16986;Masculino;4303,822083
TXN1075;24;7;18730;Masculino;4521,875752
TXN1076;50;13;22873;Masculino;10000,92463
TXN1077;40;11;6698;Femenino;4129,41107
TXN1078;24;15;14352;Masculino;10217,58531
TXN1079;58;7;11547;Masculino;3643,625931
TXN1080;30;5;3694;Masculino;6820,972885
TXN1081;32;8;10502;Femenino;2672,120566
TXN1082;57;9;3440;Masculino;8466,164575
TXN1083;35;7;24102;Masculino;11095,94526
TXN1084;39;14;9387;Masculino;3257,915486
TXN1085;42;2;14349;Femenino;6640,146894
TXN1086;50;15;26689;Femenino;5511,711861
TXN1087;20;14;11273;Femenino;4631,653635
TXN1088;25;6;20732;Femenino;4216,661494
TXN1089;43;2;8836;Femenino;2315,032846
TXN1090;25;1;21454;Femenino;4051,785623
TXN1091;24;8;12897;Masculino;4925,358428
TXN1092;59;9;12799;Masculino;9697,929281
TXN1093;53;11;19479;Masculino;7036,401372
TXN1094;35;1;13285;Masculino;5721,242865
TXN1095;58;12;5768;Masculino;7287,238444
TXN1096;41;14;9320;Femenino;8949,347104
TXN1097;23;13;8282;Femenino;10412,54935
TXN1098;33;15;2538;Masculino;3625,289678
TXN1099;53;9;24841;Masculino;6353,773329
TXN1100;58;3;19172;Femenino;11840,09352
TXN1101;25;11;20810;Femenino;4230,793675
TXN1102;47;12;19292;Femenino;7756,135434
TXN1103;20;6;22131;Masculino;6386,529236
TXN1104;50;13;27894;Masculino;6525,457463
TXN1105;48;5;18152;Masculino;6627,053808
TXN1106;34;6;8921;Masculino;4340,924897
